TRAVEL_ID,AGE_GRP,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,SLEEP,ACTIVITY,RESULT_MVMN,Cluster
e_e001531,30,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,자가용,9
g_g005373,30,1,2인 여행(가족 외),2,쇼핑 / 구매,자가용,9
e_e002094,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
h_h000837,40,3,자녀 동반 여행,4,휴식,항공기,4
e_e001156,20,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,버스,9
g_g002196,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,0
h_h004328,30,0,나홀로 여행,3,단순 구경 / 산책 / 걷기,항공기,9
f_f000471,30,2,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,기차,9
h_h000282,30,0,나홀로 여행,3,단순 구경 / 산책 / 걷기,항공기,9
f_f009444,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
g_g002526,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
h_h006071,20,0,나홀로 여행,1,쇼핑 / 구매,항공기,8
f_f007805,30,1,2인 가족 여행,1,쇼핑 / 구매,자가용,0
h_h001322,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,버스,9
h_h003217,20,1,2인 여행(가족 외),3,쇼핑 / 구매,항공기,9
h_h003347,30,1,2인 가족 여행,3,단순 구경 / 산책 / 걷기,항공기,9
h_h001074,40,2,자녀 동반 여행,0,없음,자가용,6
e_e007844,40,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h000649,50,3,3대 동반 여행(친척 포함),2,단순 구경 / 산책 / 걷기,자가용,3
e_e002791,20,2,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,1
e_e005215,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,배/선박,9
h_h000455,30,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,배/선박,9
g_g002408,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,8
g_g002459,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,기차,0
h_h001607,40,1,자녀 동반 여행,2,체험 활동 / 입장 및 관람,항공기,9
g_g004312,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,기차,8
h_h003725,30,1,2인 여행(가족 외),3,체험 활동 / 입장 및 관람,자가용,9
h_h000553,30,0,나홀로 여행,5,휴식,항공기,4
h_h000527,30,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h001683,20,0,나홀로 여행,2,쇼핑 / 구매,항공기,9
g_g002948,30,3,자녀 동반 여행,0,없음,자가용,6
h_h006450,50,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
g_g001180,50,3,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
f_f003358,40,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
h_h002977,30,1,자녀 동반 여행,3,휴식,항공기,9
h_h006480,50,4,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,6
h_h004331,20,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,버스,9
h_h002792,40,3,자녀 동반 여행,4,체험 활동 / 입장 및 관람,항공기,4
g_g002147,20,2,부모 동반 여행,1,체험 활동 / 입장 및 관람,자가용,1
e_e012167,40,4,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
h_h001253,40,3,자녀 동반 여행,2,체험 활동 / 입장 및 관람,항공기,3
h_h000256,40,1,2인 여행(가족 외),4,단순 구경 / 산책 / 걷기,항공기,4
h_h002385,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,항공기,9
e_e001375,50,1,2인 가족 여행,0,휴식,자가용,7
h_h006574,20,0,나홀로 여행,0,휴식,버스,5
h_h000020,50,2,자녀 동반 여행,4,단순 구경 / 산책 / 걷기,항공기,4
e_e004670,50,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,렌터카,7
h_h005017,50,2,자녀 동반 여행,2,쇼핑 / 구매,항공기,3
h_h006500,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h004865,20,0,나홀로 여행,2,쇼핑 / 구매,항공기,9
e_e001359,50,10,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,2
h_h006637,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
h_h000143,30,0,나홀로 여행,2,휴식,항공기,9
h_h001473,30,1,2인 여행(가족 외),3,휴식,항공기,9
h_h000513,20,3,3인 이상 여행(가족 외),2,단순 구경 / 산책 / 걷기,기차,1
e_e003224,20,1,2인 여행(가족 외),1,쇼핑 / 구매,자가용,8
g_g000889,30,2,부모 동반 여행,3,단순 구경 / 산책 / 걷기,자가용,9
e_e004239,50,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
h_h004224,20,3,3인 이상 여행(가족 외),3,단순 구경 / 산책 / 걷기,렌터카,9
f_f012985,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
h_h003643,30,4,3인 이상 여행(가족 외),2,단순 구경 / 산책 / 걷기,배/선박,1
h_h001560,20,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,9
h_h004739,20,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,항공기,9
g_g012206,40,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
h_h004543,20,0,나홀로 여행,3,휴식,항공기,9
h_h001461,20,0,나홀로 여행,3,단순 구경 / 산책 / 걷기,항공기,9
h_h002477,30,1,2인 여행(가족 외),3,쇼핑 / 구매,항공기,9
h_h000834,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h005365,30,1,2인 여행(가족 외),2,휴식,항공기,9
e_e002474,20,0,나홀로 여행,0,쇼핑 / 구매,지하철,5
h_h004226,30,1,2인 가족 여행,5,단순 구경 / 산책 / 걷기,항공기,4
f_f006623,40,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
h_h001224,30,3,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,1
e_e003890,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,8
g_g001121,30,0,나홀로 여행,1,휴식,기차,0
h_h002029,30,2,자녀 동반 여행,3,단순 구경 / 산책 / 걷기,항공기,9
h_h005062,30,2,3인 이상 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
g_g000277,30,3,부모 동반 여행,3,휴식,자가용,4
f_f005486,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
e_e000905,30,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,자가용,9
e_e003962,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
e_e002723,30,0,나홀로 여행,0,체험 활동 / 입장 및 관람,자가용,0
h_h003111,30,2,자녀 동반 여행,2,체험 활동 / 입장 및 관람,자가용,9
g_g000634,40,1,2인 여행(가족 외),2,휴식,항공기,9
e_e001209,20,1,2인 여행(가족 외),1,휴식,자가용,8
h_h006433,50,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
e_e003841,40,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
h_h000740,50,3,자녀 동반 여행,5,체험 활동 / 입장 및 관람,항공기,4
e_e003624,40,1,2인 가족 여행,1,체험 활동 / 입장 및 관람,자가용,0
h_h006311,20,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,8
f_f001931,50,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
g_g003501,20,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,8
e_e003494,40,1,2인 여행(가족 외),1,휴식,자가용,0
e_e002988,30,2,3인 이상 여행(가족 외),1,쇼핑 / 구매,기차,1
h_h001752,30,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,자가용,9
h_h001233,20,1,2인 여행(가족 외),2,휴식,항공기,9
g_g000292,50,3,3인 이상 여행(가족 외),3,단순 구경 / 산책 / 걷기,자가용,3
h_h005629,20,0,나홀로 여행,3,단순 구경 / 산책 / 걷기,항공기,9
h_h001518,20,1,2인 여행(가족 외),2,휴식,항공기,9
f_f001641,30,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
h_h006695,30,2,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
h_h001451,20,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
g_g004981,40,2,3인 이상 여행(가족 외),1,휴식,자가용,3
g_g005281,20,3,3인 이상 여행(가족 외),2,단순 구경 / 산책 / 걷기,자가용,1
h_h000322,30,1,2인 여행(가족 외),5,휴식,항공기,4
h_h000635,40,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h001391,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,항공기,9
f_f004736,20,2,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,1
h_h006101,50,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,7
h_h002944,30,0,나홀로 여행,3,쇼핑 / 구매,항공기,9
h_h001242,20,0,나홀로 여행,5,체험 활동 / 입장 및 관람,항공기,4
g_g005093,20,2,부모 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,5
h_h005700,30,2,자녀 동반 여행,3,단순 구경 / 산책 / 걷기,항공기,9
f_f003220,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
g_g002747,40,4,자녀 동반 여행,1,쇼핑 / 구매,자가용,3
f_f001668,60,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,7
g_g002596,20,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,5
f_f001837,30,6,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,2
h_h000521,20,1,2인 여행(가족 외),2,휴식,자가용,8
f_f004460,30,1,2인 여행(가족 외),1,휴식,자가용,0
f_f006742,40,1,2인 가족 여행,1,휴식,자가용,0
h_h005298,30,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
h_h004593,30,1,2인 여행(가족 외),3,단순 구경 / 산책 / 걷기,항공기,9
g_g004666,30,6,부모 동반 여행,1,휴식,자가용,2
e_e013101,60,3,자녀 동반 여행,0,없음,자가용,7
g_g003083,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,8
e_e003954,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
h_h000317,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h000494,50,1,자녀 동반 여행,2,단순 구경 / 산책 / 걷기,항공기,3
f_f003536,20,2,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,기차,5
h_h001819,40,1,2인 여행(가족 외),2,휴식,항공기,9
g_g003392,20,1,2인 여행(가족 외),1,휴식,자가용,8
h_h006585,30,2,자녀 동반 여행,0,없음,자가용,6
g_g001738,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
h_h002133,20,2,3인 이상 여행(가족 외),1,휴식,자가용,1
h_h006467,30,0,나홀로 여행,0,쇼핑 / 구매,자가용,0
h_h003614,20,3,부모 동반 여행,2,단순 구경 / 산책 / 걷기,항공기,1
h_h006409,30,1,2인 가족 여행,1,쇼핑 / 구매,자가용,0
h_h006587,20,1,2인 여행(가족 외),1,휴식,자가용,8
h_h002701,20,1,2인 여행(가족 외),2,쇼핑 / 구매,렌터카,9
h_h003353,20,1,2인 가족 여행,2,쇼핑 / 구매,항공기,9
h_h000171,60,4,3대 동반 여행(친척 포함),3,단순 구경 / 산책 / 걷기,항공기,3
h_h001538,20,3,부모 동반 여행,2,쇼핑 / 구매,항공기,1
h_h006222,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,항공기,0
f_f005026,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,0
e_e003310,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
e_e002955,30,1,2인 여행(가족 외),0,없음,자가용,0
f_f004391,50,1,2인 가족 여행,1,체험 활동 / 입장 및 관람,자가용,7
h_h002545,30,5,부모 동반 여행,3,휴식,항공기,4
g_g002137,40,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
e_e005021,20,3,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,1
f_f001644,20,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,자가용,8
h_h004949,50,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,7
h_h003565,30,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h001666,40,1,2인 여행(가족 외),3,쇼핑 / 구매,렌터카,9
h_h001726,30,2,자녀 동반 여행,5,체험 활동 / 입장 및 관람,항공기,4
h_h002096,50,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,자가용,3
h_h000232,50,2,자녀 동반 여행,3,휴식,항공기,4
e_e001161,30,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
h_h001838,20,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,배/선박,8
h_h001614,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
h_h001516,30,3,자녀 동반 여행,6,쇼핑 / 구매,항공기,4
h_h001250,30,1,2인 여행(가족 외),3,휴식,항공기,9
h_h002492,30,2,자녀 동반 여행,4,체험 활동 / 입장 및 관람,자가용,4
g_g001894,40,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,0
h_h000760,50,2,자녀 동반 여행,3,단순 구경 / 산책 / 걷기,항공기,4
h_h000873,40,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h001768,40,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h005433,20,3,3인 이상 여행(가족 외),2,쇼핑 / 구매,항공기,1
h_h001373,20,0,나홀로 여행,6,단순 구경 / 산책 / 걷기,항공기,4
h_h005889,20,2,3인 이상 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h001184,20,3,3인 이상 여행(가족 외),3,체험 활동 / 입장 및 관람,항공기,9
g_g003373,20,1,2인 여행(가족 외),1,쇼핑 / 구매,자가용,8
g_g002682,30,3,자녀 동반 여행,1,휴식,자가용,1
h_h001228,40,0,나홀로 여행,2,쇼핑 / 구매,항공기,9
h_h000482,50,5,부모 동반 여행,3,단순 구경 / 산책 / 걷기,항공기,4
h_h001612,40,5,3대 동반 여행(친척 포함),5,쇼핑 / 구매,항공기,4
f_f005165,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,0
h_h001697,20,0,나홀로 여행,2,휴식,항공기,9
g_g000895,40,8,3인 이상 여행(가족 외),1,휴식,자가용,2
h_h001497,30,1,2인 여행(가족 외),3,쇼핑 / 구매,항공기,9
h_h002435,30,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h001844,20,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,항공기,9
e_e007268,50,3,자녀 동반 여행,0,휴식,자가용,6
h_h004326,20,1,2인 여행(가족 외),3,휴식,항공기,9
h_h003159,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
h_h002474,50,3,자녀 동반 여행,3,체험 활동 / 입장 및 관람,자가용,4
h_h003266,40,0,나홀로 여행,0,휴식,자가용,0
h_h004962,40,0,나홀로 여행,3,체험 활동 / 입장 및 관람,항공기,9
h_h000173,30,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h001991,20,0,나홀로 여행,3,체험 활동 / 입장 및 관람,항공기,9
h_h000571,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,항공기,0
g_g002263,20,2,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
h_h005888,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,9
h_h000821,30,4,3인 이상 여행(가족 외),3,쇼핑 / 구매,항공기,4
e_e001367,40,1,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,0
e_e003704,60,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,7
e_e003739,30,6,3인 이상 여행(가족 외),1,휴식,자가용,2
h_h001750,30,1,2인 가족 여행,2,휴식,항공기,9
h_h000106,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h006669,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e002487,30,1,2인 여행(가족 외),1,휴식,기차,0
h_h006132,30,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
e_e004220,20,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,지하철,8
h_h001656,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,자가용,9
h_h002493,40,2,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,3
h_h005193,20,0,나홀로 여행,2,휴식,항공기,9
h_h001200,50,0,나홀로 여행,3,단순 구경 / 산책 / 걷기,항공기,4
h_h001288,50,3,3대 동반 여행(친척 포함),7,휴식,항공기,4
h_h006624,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,5
e_e003496,40,2,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,배/선박,3
h_h000899,50,4,3대 동반 여행(친척 포함),7,쇼핑 / 구매,자가용,4
h_h000301,50,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,항공기,3
h_h006703,40,1,2인 여행(가족 외),0,없음,자가용,0
g_g001897,20,0,나홀로 여행,1,쇼핑 / 구매,버스,8
g_g003044,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
h_h004919,20,1,2인 여행(가족 외),3,휴식,항공기,9
h_h001511,20,1,2인 여행(가족 외),2,휴식,항공기,9
f_f004503,20,0,나홀로 여행,1,휴식,버스,8
h_h005466,30,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h006102,30,2,3대 동반 여행(친척 포함),1,단순 구경 / 산책 / 걷기,항공기,1
f_f001311,50,13,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,2
e_e003448,20,1,2인 여행(가족 외),1,쇼핑 / 구매,렌터카,8
h_h001581,30,1,2인 여행(가족 외),2,체험 활동 / 입장 및 관람,항공기,9
g_g003720,20,1,2인 여행(가족 외),1,쇼핑 / 구매,자가용,8
h_h001207,40,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
h_h002449,40,1,2인 여행(가족 외),2,휴식,렌터카,9
e_e002466,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
h_h002452,30,1,2인 여행(가족 외),3,휴식,항공기,9
e_e001273,20,1,2인 가족 여행,1,쇼핑 / 구매,지하철,8
e_e005293,30,1,2인 여행(가족 외),1,쇼핑 / 구매,항공기,0
g_g003910,40,3,3인 이상 여행(가족 외),1,없음,자가용,3
h_h004332,20,0,나홀로 여행,2,쇼핑 / 구매,항공기,9
e_e001438,30,0,나홀로 여행,1,쇼핑 / 구매,버스,0
f_f001701,30,2,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
h_h003596,30,2,자녀 동반 여행,3,휴식,항공기,4
g_g003076,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
h_h001493,30,4,부모 동반 여행,2,휴식,항공기,1
h_h001643,40,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,항공기,9
h_h001690,40,2,자녀 동반 여행,2,쇼핑 / 구매,항공기,3
f_f002717,40,4,3인 이상 여행(가족 외),1,휴식,자가용,3
f_f004148,30,3,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,6
f_f005101,20,2,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
h_h001330,40,2,자녀 동반 여행,3,휴식,항공기,4
g_g001155,30,2,자녀 동반 여행,1,휴식,자가용,1
h_h001528,20,0,나홀로 여행,2,쇼핑 / 구매,항공기,9
h_h005462,20,1,2인 여행(가족 외),2,쇼핑 / 구매,항공기,9
g_g004857,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
h_h000125,50,4,3대 동반 여행(친척 포함),2,체험 활동 / 입장 및 관람,항공기,3
h_h006678,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
f_f001900,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
h_h004244,20,1,2인 여행(가족 외),3,휴식,항공기,9
e_e002468,20,1,2인 여행(가족 외),1,쇼핑 / 구매,택시,8
